sampleDate,sampleID,siteID,latitude,longitude,sampleDepth,secchi,wind,comments,lakeName,Altitude,depth,variableID,profile.dataValue,type,carbon.dataValue
2013-08-07,20,19,49.472363,-109.473664,5.6,1.54,0,Agriculture by the lake and now inflows or outflows visible.  It was raining during sampling,Cypress,983,1,temperature,19.1,DOC,15.361
2013-08-07,20,19,49.472363,-109.473664,5.6,1.54,0,Agriculture by the lake and now inflows or outflows visible.  It was raining during sampling,Cypress,983,1,temperature,19.1,DIC,66.285
2013-08-07,20,19,49.472363,-109.473664,5.6,1.54,0,Agriculture by the lake and now inflows or outflows visible.  It was raining during sampling,Cypress,983,1,oxygenConcentration,5.77,DIC,66.285
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,oxygenPercent,67.2,DIC,145.946
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,pH,8.33,DOC,238.716
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,temperature,20.5,DIC,145.946
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,temperature,20.5,DOC,238.716
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,oxygenPercent,67.2,DOC,238.716
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,oxygenConcentration,3.51,DOC,238.716
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,specificConductivity,89331,DIC,145.946
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,specificConductivity,89331,DOC,238.716
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,conductivity,81616,DIC,145.946
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,conductivity,81616,DOC,238.716
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,salinity,63.62,DIC,145.946
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,salinity,63.62,DOC,238.716
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,oxygenConcentration,3.51,DIC,145.946
2013-08-07,21,20,50.356085,-109.323948,2.5,0,15,NO SECCHI RECORDED!! No obvious inflow or outflow but possibly Mason during wet periods.  Mine on lake shore possibly for salt.  Couldn’t get surface sediment because ekman only brought up salt crystals.  LOTS of Artemia,Ingebright,681,1,pH,8.33,DIC,145.946
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,salinity,0.35,DOC,10.884
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,temperature,18.9,DOC,10.884
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,oxygenPercent,80.5,DIC,44.273
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,oxygenPercent,80.5,DOC,10.884
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,oxygenConcentration,6.18,DIC,44.273
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,oxygenConcentration,6.18,DOC,10.884
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,specificConductivity,713,DIC,44.273
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,specificConductivity,713,DOC,10.884
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,conductivity,630,DIC,44.273
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,conductivity,630,DOC,10.884
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,salinity,0.35,DIC,44.273
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,pH,8.84,DOC,10.884
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,pH,8.84,DIC,44.273
2013-08-07,22,21,49.815004,-109.503615,5.1,1.16,13,Cows in area,Harris,849,1,temperature,18.9,DIC,44.273
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,oxygenPercent,79.3,DOC,113.676
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,conductivity,28857,DOC,113.676
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,oxygenConcentration,5.59,DOC,113.676
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,pH,9.07,DIC,417.6
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,salinity,20.09,DIC,417.6
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,pH,9.07,DOC,113.676
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,conductivity,28857,DIC,417.6
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,specificConductivity,32132,DOC,113.676
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,specificConductivity,32132,DIC,417.6
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,oxygenConcentration,5.59,DIC,417.6
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,oxygenPercent,79.3,DIC,417.6
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,temperature,19.7,DOC,113.676
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,temperature,19.7,DIC,417.6
2013-08-07,23,22,50.40064,-109.112534,15,4.75,5,Very weird profile but brought YSI back up and measured the same numbers so it must be working.  Phyto did multiple towes (5) and got nothing.  No inflow or outflow.  Seems like there might be a salt water lense of some type.  There were stringy spirals that were very thin not sure if they are a type of saline macrophyte or what they are.,Freefight,705,1,salinity,20.09,DOC,113.676
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,specificConductivity,1326,DIC,57.047
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,pH,8.93,DIC,57.047
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,salinity,0.66,DOC,12.85
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,conductivity,1184,DOC,12.85
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,specificConductivity,1326,DOC,12.85
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,oxygenConcentration,4.21,DOC,12.85
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,oxygenConcentration,4.21,DIC,57.047
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,oxygenPercent,55.1,DOC,12.85
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,oxygenPercent,55.1,DIC,57.047
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,pH,8.93,DOC,12.85
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,temperature,19.7,DIC,57.047
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,salinity,0.66,DIC,57.047
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,temperature,19.7,DOC,12.85
2013-08-07,24,23,49.959172,-109.510544,9,1.18,0,Agriculture in area and this looks like the water source for Maple Creek.  Dam at the end,Junction,757,1,conductivity,1184,DIC,57.047
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,conductivity,92241,DIC,607.6
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,pH,9.35,DOC,74.036
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,pH,9.35,DIC,607.6
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,salinity,74.84,DOC,74.036
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,salinity,74.84,DIC,607.6
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,temperature,19.8,DIC,607.6
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,temperature,19.8,DOC,74.036
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,oxygenPercent,271.9,DIC,607.6
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,oxygenPercent,271.9,DOC,74.036
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,oxygenConcentration,13.87,DIC,607.6
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,oxygenConcentration,13.87,DOC,74.036
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,specificConductivity,102546,DOC,74.036
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,conductivity,92241,DOC,74.036
2013-08-08,26,25,51.337208,-109.876513,3.2,1.58,13,Meter was a nightmear this day.  Profile has a the numbers from the meter and from the other meter taken that evening from the carboy.  This was a sulfate mine until the early 90s.  No visible inflow but it was a very large lake,Alsask,638,1,specificConductivity,102546,DIC,607.6
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,pH,9.18,DOC,27.501
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,conductivity,1212,DIC,127.334
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,conductivity,1212,DOC,27.501
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,salinity,0.68,DIC,127.334
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,salinity,0.68,DOC,27.501
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,specificConductivity,1362,DIC,127.334
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,pH,9.18,DIC,127.334
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,temperature,19.3,DIC,127.334
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,temperature,19.3,DOC,27.501
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,oxygenPercent,90.1,DIC,127.334
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,oxygenPercent,90.1,DOC,27.501
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,oxygenConcentration,7.11,DIC,127.334
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,oxygenConcentration,7.11,DOC,27.501
2013-08-08,28,27,50.873253,-107.929351,7,0.52,0,the 0.35um net was slimey.  No obvious connectivity.,Clearwater,681,1,specificConductivity,1362,DOC,27.501
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,temperature,17.6,DIC,32.905
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,specificConductivity,842,DOC,19.197
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,temperature,17.6,DOC,19.197
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,salinity,0.42,DOC,19.197
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,pH,9.66,DOC,19.197
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,pH,9.66,DIC,32.905
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,salinity,0.42,DIC,32.905
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,conductivity,723,DIC,32.905
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,specificConductivity,842,DIC,32.905
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,oxygenConcentration,4.69,DOC,19.197
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,oxygenConcentration,4.69,DIC,32.905
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,oxygenPercent,56.8,DOC,19.197
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,oxygenPercent,56.8,DIC,32.905
2013-08-09,29,28,51.421035,-109.101516,1.6,0.7325,0,Lots of macrophyte patches out to the center of the lake (near sample site).  Colverts in dyke connecting to another area possible an outflow at the opposite end of the lake.  Dyke at access point with dirt road along it.  Coble found mostly around the dyke.  The Google image makes it look like the area we sampled is recently flooded and not always par tof the lake.,Kindersley,686,1,conductivity,723,DOC,19.197
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,oxygenConcentration,2.04,DOC,21.597
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,conductivity,2187,DIC,73.448
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,temperature,19.6,DIC,73.448
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,oxygenConcentration,2.04,DIC,73.448
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,temperature,19.6,DOC,21.597
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,oxygenPercent,25.9,DOC,21.597
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,oxygenPercent,25.9,DIC,73.448
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,conductivity,2187,DOC,21.597
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,salinity,1.26,DIC,73.448
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,salinity,1.26,DOC,21.597
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,pH,8.5,DIC,73.448
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,pH,8.5,DOC,21.597
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,specificConductivity,2443,DIC,73.448
2013-08-09,31,30,51.369423,-107.664354,1.6,1.346,5,road short tanget to lake.  Constantly shallow (1.5-1.7). Sedges visible in center in center of area but very few.,Barber,551,1,specificConductivity,2443,DOC,21.597
2013-08-09,32,31,50.489624,-107.383296,1.9,0.21,0,two farms directly beside the lake.  Next time check with farmer.Used oxygen from reading taken by HAH later in day (meter not working),Handsome,709,1,oxygenConcentration,8.78,DIC,112.395
